epoch,train_loss,val_loss,elapsed_s
159,5.950042e-04,0.000000e+00,6620.0
160,6.579154e-04,1.261705e-02,6670.2
161,7.799096e-04,0.000000e+00,6718.9
162,7.518045e-04,0.000000e+00,6767.6
163,9.048704e-04,0.000000e+00,6816.2
164,2.885112e-03,0.000000e+00,6864.9
165,2.824593e-03,6.075344e-03,6915.0
166,8.141843e-04,0.000000e+00,6963.7
167,5.882122e-04,0.000000e+00,7012.4
168,6.844690e-04,0.000000e+00,7061.2
169,6.724565e-04,0.000000e+00,7109.7
170,2.618047e-03,1.231373e-02,7159.9
171,9.588574e-04,0.000000e+00,7208.7
172,6.332851e-04,0.000000e+00,7257.4
173,9.444615e-04,0.000000e+00,7306.1
174,7.321635e-04,0.000000e+00,7354.7
175,2.867143e-03,5.476830e-02,7405.0
176,1.173517e-03,0.000000e+00,7453.7
177,9.867373e-04,0.000000e+00,7502.4
178,8.257764e-04,0.000000e+00,7551.0
179,8.542615e-04,0.000000e+00,7599.8
180,8.612967e-04,2.200171e+00,7650.1
181,9.972699e-04,0.000000e+00,7698.6
182,7.418895e-04,0.000000e+00,7747.3
183,1.020826e-03,0.000000e+00,7796.0
184,1.563021e-03,0.000000e+00,7844.5
185,1.070595e-03,8.893718e-01,7894.7
